"id","Text","phase","code","subCode","commentLength","label","tags","auto"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_b2fad4e5-b361-4747-bcb3-0d8e0d92a9ff-14","Cleaned hole and performed shallow gas/water flow check. - Pumped 1x 5m3 sweep to clean hole in preparation for pulling out to change BHA. - Performed shallow gas/water flow check with SW for 30 min, positive flow check. Flow categorization (NOG): Level 3 Grade 3 (or 2). - Pumped 1.30 sg WBM and observed shallow gas/water flow stop.","PH1","P","FLWCHK","334","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_ff123d1e-30ba-444d-934e-6a05cc010f74-22","SPUD WELLBORE WITH 12-1/4"" PILOT HOLE ASSEMBLY AT 0730 HRS, 24/12/97.  SET MOON POOL WATCHMAN TO MONITOR FOR SHALLOW GAS.  CONTROL DRILLED AND REAM STANDS.  MWD SURVEY SAME.  HOLE INCLINATION INCREASING INDICATING EXCESSIVE BUILD RATES.  REAMED SAME TO RETARD ANGLE.   MAXIMUM ANGLE 11.4 DEG AT 366 METERS KB","COND1","P","","308","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_b2fad4e5-b361-4747-bcb3-0d8e0d92a9ff-15","Performed extended shallow gas/water flow check with 1.30 sg WBM, well static.  Meanwhile: - Verified P&A strategy with town. - Installed hoses to cement filter unit. - Prepared for cement job. - Racked back stand and performed check trip over one stand to confirm free ahead of cement job. Run back in hole to cementing depth 933 m. - Downlinked to disable pulser.","PH1","P","FLWCHK","365","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_666a9ea7-a082-4796-bddd-cc3c48097225-174","Drilled 9 7/8"" pilot hole from 315m to section TD at 376m. Parameters: 3000 lpm, 77 bar, 80 RPM, 1-3 kNm, 1-3 ton WOB, ECD 1.18-1.21sg EMW. ROP = 20 m/hrs. Pumped four to five 10m3 Hi-Vis sweeps pr stand. Recorded up/down/rot. weights 80/78/79 tons. Note: 1) Mud logger data system not been 100% operational from 175m, investigating faults.  2) ROV monitored for shallow gas at seabed.","PH1","P","DRL","385","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_e1e2013d-780d-4f14-8736-495a0e9c0b2b-1215","Continued pulling upper completion tubing with control lines in stands from 3858 m to 3327 m
- Racked back 9 x 7"" stands
- Racked back 41 x 5 1/2"" stands (inc. swedge stand)
- No clamps missing
- Pulling speed: 11 stands / hr
- Spooling control line onto reel
- Laid out shallow gas lift mandrel -  assembly intact
- Max LRA measurement: 0.33 Bq/g","ABAN","P","POH","347","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_bc451e5f-fdf9-443a-887c-9416a6b731bb-85","Drilled 9 7/8"" pilot hole, from 566 m to planned section TD @ 700 m, adhering to shallow gas procedures,  2-5 MT, 110 rpm/2-4 kftlbs, 3400 lpm/98-100 bar, ECD: 1,13-1,16 sg, ROP: 30-40 m/hr (autodrill settings: ROP, 40/50 m/hr, and WOB: max 5 MT), max. gas: 0,35 % (lag depth 577 m). Up/down/rot. wt @686 m: 81/83/82 MT.","SURF","P","DRL","320","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_340daeb3-2a75-49c2-9cc7-6d9525d2864f-4","Continued drilling/ sliding 26"" hole from 163 m to 303 m with 2200-3500 lpm, 32-85 bar, 5 ton WOB - Observed difficulties building inclination through drilled interval.

Meanwhile:
- Installed Claxton collar and clamp on conductor. 

Note:
- ROV monitoring for shallow gas.
- Swept hole with 10 m3 Hi-vis pill 3 times per stand and spotted Hi-vis around BHA prior toconnections.
- Took survey every 10-20 m through interval.","COND1","P","DRL","424","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_bc451e5f-fdf9-443a-887c-9416a6b731bb-83","Continued drilling 9 7/8"" pilot hole, from 278 m to 566 m, adhering to shallow gas procedures,  1-5 MT, 110 rpm/2-4 kftlbs, 3400 lpm/90-98 bar, ECD: 1,10-1,16 sg, ROP: 30-40 m/hr (autodrill settings: ROP, 40/50 m/hr, and WOB: max 5 MT), max. gas: 1,37 % (lag depth 360 m). Up/down/rot. wt @543 m: 76/78/78 MT.","SURF","P","DRL","309","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_f2102af9-3185-4e10-9af2-97c55f45f0a3-7","Drilled 8 1/2"" pilot hole from 146m to 178m  Staged up rotation and flowrate gradually from 20 rpm/600 lpm to 120 rpm/2000 lpm  Parameters: Flow: 600-2000 lpm SPP: 4-78 bar Rotation: 20-120 rpm Torque: 3-5 kNm WOB: 1-3 tons (limited by BHA weight  below seabed) ROP: 5-20 m/hr Avg ROP: 9.1 m/hr ECD: 1.03  sg  Pumped 4 m3 sweep on every tooljoint and before connection  Meanwhile: Held shallow gas review with drillcrew","PH2","N","DRL","419","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_6ab617fc-6719-4667-a5e0-0ad9a3d2895b-7","Drilled 8 1/2"" pilot hole from 190m to 269m with SW/sweeps.
- Drilling parameters: 1200lpm/100bar, 60-100rpm/2-5kNm, WOB 1-2ton
- Limited WOB until BHA below seabed.
- Inst. ROP: 15-150m/hr.
- Gross ROP: 45m/hr
- Pumped 2x3m3 hi-vis sweeps per stand (2x2m3 when ROP>100m/hr).
- Good MWD detection.
- Avg. hole caliper: 9.2in
- ROV positioned at seabed monitoring for shallow gas.","PH1","P","DRL","379","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_8ed40ce9-b1d3-4c43-abbb-0c42e072c2d2-9","Performed shallow gas flow check with ROV.  - Monitored for a total of 30 min. - No flow observed, well static.","PH1","P","FLWCHK","111","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_00e01326-dfe6-417c-b285-3ea46812fb2b-173","Stopped circulation due to plugged flowline. - Lost suction on mudpumps. - Found blockage in return WBM Res 1. - Changed active pit and verified pumps up running.    Meanwhile: - ROV monitored hole for shallow gas.  - Stopped SPS.","SURF","N","RIGREP","230","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_00e01326-dfe6-417c-b285-3ea46812fb2b-189","Flowchecked well. - Observed intermittent bubbles on SMO camera and ROV camera. No indication on sonar. - Bubbles categorized as category 3 - green - slight shallow gas. - Decision made to displace hole to 1.50sg before POOH with 24"" BHA.","SURF","P","FLWCHK","238","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_c8c65996-8721-4d6d-b508-3256920d4523-59","Drilled 9 7/8"" pilot hole from 684m to 713.5m.
Parameters 3500 lpm, 135 bar,120 rpm, 1-6 kNm, 1-7 ton and ECD 1.14-1.18 sg. 
Drilled with seawater and pumped 5 m3 hi vis sweeps every 15m drilled.
ROV on seabed monitored for shallow gas on sonar.","INTCSG2","P","DR","245","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_a8d78383-3cc8-41d8-9852-cdca9f378933-13","Performed shallow gas flowcheck with ROV - static. - Flowchecked shallow gas anomaly theoretically identified at 589m TVD per RAP. - Rotated string with 15 rpm. Reciprocated occasionally to confirm free. - Well static with no indications of gas.","PH1","P","FLWCHK","245","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_c8c65996-8721-4d6d-b508-3256920d4523-58","Drilled 9 7/8"" pilot hole from 178.2m to 684m.
Parameters 3000-3500 lpm, 90-125 bar, 90-120 rpm, 1-6 kNm, 1-7 ton and ECD 1.0-1.18 sg. 
Drilled with seawater and pumped 5 m3 hi vis sweeps every 15m.
ROV  monitored for shallow gas on sonar.","INTCSG2","P","DR","239","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_b2fad4e5-b361-4747-bcb3-0d8e0d92a9ff-5","Sweeped hole and flowchecked for 30 mins with ROV as per Shallow Gas flowchart (drilling break at anomaly depth) - well static/no gas observed.","PH1","P","DRL","143","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_61b07258-e687-46e0-ad86-0f15a6dc66f0-31","Ran through shallow gas procedure with crew.","COND1","P","TRP","44","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_c8c65996-8721-4d6d-b508-3256920d4523-11","Drilled 36"" hole from 127.9m to 174.1m 36"" hole opener depth (178.2m 17 1/2"" bit depth).

Parameters 4000 lpm, 90-100 bar, 50 rpm, 1-4 ton and 1-10 kNm.
Drilled with seawater and pumped 7 m3 hi vis pills every 15m drilled. 
ROV monitored for shallow gas.","COND1","P","DR","254","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_8ed40ce9-b1d3-4c43-abbb-0c42e072c2d2-7","Started shallow gas flow check with ROV.","PH1","P","FLWCHK","40","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_c8c65996-8721-4d6d-b508-3256920d4523-9","Drilled 36"" hole from 124m to 127.9m 36"" hole opener depth (132m 17 1/2"" bit depth).

Parameters 4000 lpm, 90 bar, 50 rpm, 0-4 ton and 1-8 kNm.
Drilled with seawater and pumped 7 m3 hi vis pills every 15m drilled. 
Rov monitored for shallow gas.","COND1","P","DR","245","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_bc451e5f-fdf9-443a-887c-9416a6b731bb-76","MU 2 ea 8"" DC stand and RIH, BO and LO upper DC, MU jar, DC, accelerator, and another 8"" DC, w/ x/o on top, as per planned BHA. MU 1 ea HWDP stand on top, and MU TDS to same.

Held shallow gas briefing w/ all personnel on helideck at crewchange time.","SURF","P","HBA","250","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_340daeb3-2a75-49c2-9cc7-6d9525d2864f-6","Continued drilling 26"" hole (sliding) from 311 m to 338 m with 2750 lpm, 55 bar, 5 ton WOB. 

Note:
- ROV monitoring for shallow gas.
- Swept hole with 10 m3 Hi-vis pill 3 times per stand and spotted Hi-vis around BHA prior to connections.
- Took survey every 20 m through interval.","COND1","P","DRL","282","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_9f360a6a-a51b-47d3-9865-a85239dec4dc-505","Performed Shallow gas log from 970 - 670 m. Stopped logging at 670 m due to loss of readings from tool.","INTERV","P","LOG","103","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_9f360a6a-a51b-47d3-9865-a85239dec4dc-421","Started Shallow gas view log from 1200m","INTERV","P","LOG","39","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_da453919-dd9d-4a99-9d18-e30bf18b2d00-21","Simops and scaffolding to leave IP, due to drilling in zone with risk of shallow gas","SURE","N","RIGREP","84","shallowgas","['shallowgas', 'surfeqfailure']","['shallowgas', 'surfeqfailure']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_9f360a6a-a51b-47d3-9865-a85239dec4dc-584","Shallow gas logging done. Pick up to 200m.","INTERV","P","PU","42","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_8afea2f6-8e0c-4471-ab34-83af45ef4a83-105","DRILLED PILOT HOLE TO SECTION TD OF 377 M USING SEAWATER AND VISCOUS PILLS.  NOTE : NO SIGNS OF SHALLOW GAS OBSERVED IN        SECTION INTERVAL VIA THE SPRINT ROV        - GOOD VISABILITY DUE TO STRONG         CURRENT.","SURF","P","DRL","218","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_f2102af9-3185-4e10-9af2-97c55f45f0a3-2","RIS with 8 1/2"" pilot hole BHA, MWD plugged into tool  Meanwhile: Held shallow gas review on drillfloor","PH2","N","BHAHDL","103","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_b7285ea7-e3cf-4eda-94fa-07c1423493e7-1","RIS with 8 1/2"" pilot hole BHA, MWD plugged into tool

Meanwhile:
Held shallow gas review on drillfloor","PH2","N","BHAHDL","103","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_136475c6-0df9-45d6-8c96-5cd36e3e476e-89","POOH wet with 24"" BHA  from 517 m to 476 m. Lubricated past possible shallow gas zone 476 m to 420 m with 1000 lpm, 17 bar. Continued to pull out wet into the 30"" conductor shoe. ","2DL, DH24","P","Run Pipe Open Hole","179","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_26ced918-d188-4082-897c-5e982e061ed7-34","Drilled 36"" x 42"" hole from 189 to 203 m using seawater with 3200 - 4500 lpm / 75 - 128 bar, 40 - 50 RPM / 4 - 15 Nm, 2 - 4 ton WOB / 2 - 15 m/hr. 
42"" hole from 136 to160 m

ROV verified TD mark on DP against marker buoys

Pumped 12 m3 hi-vis mid stand and spotted 12 m3 hi-vis across BHA at connections

Surveys:
188.9 m, 0.06 deg

Note: Continued handling deck cargo from both boats. No bulk loading due to shallow gas preparedness. ","2DL, DH42","P","Drill Hole","446","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_47aa05ae-8a4e-4824-900a-f7499123ec71-80","Drilled 9 7/8"" pilot hole from 315m to section TD at 376m. Parameters: 3000 lpm, 77 bar, 80 RPM, 1-3 kNm, 1-3 ton WOB, ECD 1.18-1.21sg EMW. ROP = 20 m/hrs. Pumped four to five 10m3 Hi-Vis sweeps pr stand. Recorded up/down/rot. weights 80/78/79 tons.
Note:
1) Mud logger data system not been 100% operational from 175m, investigating faults. 
2) ROV monitored for shallow gas at seabed.","PH1","P","DRL","385","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_47aa05ae-8a4e-4824-900a-f7499123ec71-77","Drilled 9 7/8"" pilot hole from 223m to 298m. Parameters: 2500-3000 lpm, 56-77 bar, 80 RPM, 3-6 kNm, 1-5 tons WOB, ECD 1.11-1.21 sg EMW. Pumped four 10m3 Hi-Vis sweeps per stand. Recorded up/down/rot. weights 81/78/79 tons. ROP = 20-30 m/hrs. Attempted several times to get survey at 275m, no success. Max incl. of 3.58 deg recorded at 218m. No gas indications observed. No losses.
Note:
1) Mud logger data system not been 100% operational from 175m, investigating faults. 
2) ROV monitored for shallow gas at seabed.
","PH1","P","DRL","517","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_ceeb9ac8-b300-483a-97ee-6d6ceeed7e64-25","""Drilled 9 7/8"""" pilot hole from 165 m to TD at 404 m (3000-3500 lpm, 65-101 bar, 80-110 rpm, 1-2 tons, 1-2 kNm). Pumped 5 m3 hi vis pill every 15 m drilled. No bolders or shallow gas observed. At TD: pumped 20 m3 hi-vis pill and displaced hole to seawater(3500 lpm, 101 bar).Recorded surveys:176.1 m: 1.06 inc/112.5 azimut/176.1 m TVD201.5 m: 0.94 inc/121.6 azimut/201.5 m TVD228.1 m: 1.08 inc/109.9 azimut/228.1 m TVD260.5 m: 1.00 inc/106.9 azimut/260.5 m TVD289.3 m: 1.00 inc/104.4 azimut/289.3 m TVD346.0 m: 0.72 inc/98.4 azimut/376.0 m TVD375.1 m: 0.68 inc/93.6 azimut/375.1 m TVD""","2DL, DH09","P","Drill Hole","586","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_3d7e9112-e803-404b-b3ba-fc608c145346-217","Verified Gyro tool working. Set new scribe line. 

Note:Meanwhile went through Shallow gas procedures with crew.","2DL, SH36","N","Handle Drilling BHA","114","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_752558b3-1bc1-4450-9438-20e66122e282-114","Pulled out of hole wet with 24"" motor BHA from 979- 300 m.

Notes;
#1: Lubricated past shallow gas zone:  725 - 680 m, 1000 LPM, 14 bar
#2: Lubricated past shallow gas zone:  420 - 725 m, 1000 LPM/13 bar
#3: No overpull observed in open hole. 
#4: No overpull entering 30"" conductor.","2DL, DH24","P","Run Pipe Open Hole","289","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_694aa5be-efe0-44ba-a68b-87db8f9a5da9-87","Drilled and slided 24"" hole from 728m to 900m w/ 1.25 sg WBM.
- Parameters: 4400lpm/140-166bar, 50rpm/5-23kNm, WOB 13-25t.
- Inst. ROP: 10-75m/hr. Avg. ROP: 29m/hr.
- Built trajectory according to plan; survey at 896m: 17.2deg inclination at 57deg azimuth.
- Sliding intervals: 737-747m, 776-789m, 813-828m, 851-867m, 890-900m.
- Motor differential: 5-25 bar. Intermittent MWD detection at 25 bar.
- Re-took surveys due to not passing Gyrodata QC in town: 736m and 776m. Got survey on third attempt. Swapped to MWD surveys after 776m.
- Max gas in mud: 2.5% peak seen at 855m. 2.5%LEL observed in shaker room.
- Est. leak rate from modified SMO when taking returns from CCDS: 6-12m3/hr

Meanwhile:
- ROV monitored hole for shallow gas - no observations. 
- Camera on SMO monitored hole for shallow gas - no observations.
- SPS adjusted to minimize losses at SMO while taking suction from CCDS. 
- Monitored MW and spec to avoid contamination with SW by overrunning SPS.","SURF","P","DRL","969","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_83d2c80e-9f85-405b-aa24-c764fa4e31b8-82","Drilled 24"" hole from 690 m to 699 m with 5000 lpm / 140 bar, 7 - 13 ton, 3 -7 kNm, 15 m/hrs, MW 1,17 - 1.19 sg. ECD 1,19 sg. 

Note: 
# 1: Notified EG SKR when drilling into possible shallow gas zone at prognosed depth 690 m.","2DL, DH24","P","Drill Hole","229","shallowgas","['shallowgas']","['shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_dd27de30-7f94-4321-9ae5-e6f750f9ddd3-6","Continued drilling 8 1/2'' pilot hole from 262m to 332m with 1.15sg WBM.
- Lined over to continue drilling with 1.15sg WBM (mix on the fly by diluting 1.50sg KCL with SW)
- Parameters: 1000-1200lpm/84-90bar, 90-120rpm/1-4kNm, WOB 1-4ton
- Inst ROP: 20-40m/hr (Reduced ROP due to hard formation)
- Gross ROP: 35m/hr
- ROV positioned at seabed to monitor for shallow gas.","PH1","P","DRL","369","shallowgas","['lowrop', 'shallowgas']","['lowrop', 'shallowgas']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_6ab617fc-6719-4667-a5e0-0ad9a3d2895b-9","Drilled 8 1/2"" pilot hole from 269m to 990m with 1.30 sg WBM.
- Drilling parameters: 900lpm/69-132bar, 90-100rpm/8-20kNm, WOB 5-10ton
- Inst. ROP: 50-170m/hr.
- Gross ROP: 103m/hr
- Drilled with 1.30 sg WBM (SW w/70% on MP1+1.90sg w/ 30% on MP2).
- Intermittent MWD detection.
- Increased rotation to 120rpm from 570-590m to mitigate vibration and surface torque - no improvement.
- Reduced rotation to 90rpm from 590-610m and 640-710m to mitigate vibration and surface torque - some improvement.
- Observed torque spikes and stick-slip when ROP>60 m/hr. Varied rotation with 80-140RPM and WOB 5-10ton - no improvement
- Avg. hole caliper: 9.5in
- ROV positioned at seabed monitoring for shallow gas.","PH1","P","DRL","700","shallowgas","['harddrilling', 'shallowgas']","['harddrilling', 'shallowgas']"
